StonebuttonP.C3,621,69,64,16
Stonebutton.R3,686,69,19,10
Stonebutton.L2,536,86,13,6
Stonebutton.C2,550,86,37,9
Stonebutton.R2,588,86,13,6
Stonebutton.L1,536,96,10,6
Stonebutton.C1,547,96,30,6
Stonebutton.R1,578,96,9,6
Smallbutton.L3,602,86,4,6
Smallbutton.C3,607,86,11,11
SmallbuttonP.C3,619,86,11,11
Smallbutton.R3,631,86,4,6
Smallbutton.L2,636,86,4,6
Smallbutton.C2,641,86,5,5
Smallbutton.R2,647,86,4,6
line6.R3,0,120,39,38
line5.R3,40,120,30,24
line4.R3,71,120,39,23
line3.R3,111,120,30,17
line2.R3,142,120,46,17
line1.R3,189,120,39,16
line1.L3,229,120,39,16
line2.L3,269,120,46,17
line3.L3,316,120,30,17
line4.L3,347,120,39,23
line5.L3,387,120,30,24
line6.L3,418,120,39,38
line6.R2,0,159,26,25
line5.R2,27,159,19,16
line4.R2,47,159,24,14
line3.R2,72,159,20,11
line2.R2,93,159,29,10
line1.R2,123,159,26,10
line1.L2,150,159,26,10
line2.L2,177,159,29,10
line3.L2,207,159,20,11
line4.L2,228,159,24,14
line5.L2,253,159,19,16
line6.L2,273,159,26,25
line6.R1,0,185,15,17
line5.R1,16,185,14,10
line4.R1,31,185,17,10
line3.R1,49,185,14,7
line2.R1,64,185,21,8
line1.R1,86,185,19,8
line1.L1,106,185,19,8
line2.L1,126,185,21,8
line3.L1,148,185,14,7
line4.L1,163,185,17,10
line5.L1,181,185,14,10
line6.L1,196,185,15,17
scratch.L3,0,228,42,60
scratch.C3,43,228,120,93
scratch.R3,164,228,40,72
scratch.L2,205,228,23,37
scratch.C2,229,228,78,60
scratch.R2,308,228,22,49
scratch.L1,331,228,15,27
scratch.C1,347,228,55,43
scratch.R1,403,228,14,35
Mirror.L3,418,228,36,79
Mirror.C3,455,228,100,93
Mirror.R3,556,228,36,79
Mirror.L2,593,228,22,47
Mirror.C2,616,228,60,58
Mirror.R2,677,228,22,47
Mirror.L1,700,228,16,31
Mirror.C1,717,228,42,41
Mirror.R1,760,228,16,31
SconceT.L3,0,322,16,90
SconceT.C3,17,322,42,117
SconceT.R3,60,323,16,90
SconceT.L2,77,323,11,61
SconceT.C2,89,322,27,76
SconceT.R2,117,322,11,61
SconceT.L1,129,322,8,43
SconceT.C1,138,322,19,54
SconceT.R1,158,322,8,43
SconceE.L3,167,322,16,74
SconceE.C3,184,322,42,94
SconceE.R3,227,322,16,74
SconceE.L2,244,322,11,50
SconceE.C2,256,322,27,61
SconceE.R2,284,322,11,50
SconceE.L1,296,322,8,36
SconceE.C1,305,322,19,43
SconceE.R1,325,322,8,36
Bluegem.R3,334,322,7,28
Bluegem.C3,342,322,27,29
BluegemP.C3,370,322,27,29
Bluegem.L3,397,322,7,28
Bluegem.R2,405,322,5,18
Bluegem.C2,411,322,18,19
BluegemP.C2,430,322,18,19
Bluegem.L2,449,322,5,18
Bluegem.R1,455,322,3,13
Bluegem.C1,459,322,12,13
BluegemP.C1,472,322,12,13
Bluegem.L1,485,322,3,13
Greengem.R3,334,352,7,28
Greengem.C3,342,352,27,29
GreengemP.C3,370,352,27,29
Greengem.L3,398,352,7,28
Greengem.R2,406,352,5,18
Greengem.C2,412,352,18,19
GreengemP.C2,431,352,18,19
Greengem.L2,450,352,5,18
Greengem.R1,456,352,3,13
Greengem.C1,460,352,12,13
GreengemP.C1,473,352,12,13
Greengem.L1,486,352,3,13
Redgem.R3,334,382,7,28
Redgem.C3,342,382,27,29
RedgemP.C3,370,382,27,29
Redgem.L3,398,382,7,28
Redgem.R2,406,382,5,18
Redgem.C2,412,382,18,19
RedgemP.C2,431,382,18,19
Redgem.L2,450,382,5,18
Redgem.R1,456,382,3,13
Redgem.C1,460,382,12,13
RedgemP.C1,473,382,12,13
Redgem.L1,486,382,3,13
Gemhole.R3,489,322,12,35
Gemhole.C3,502,322,57,46
Gemhole.L3,560,322,12,35
Gemhole.R2,573,322,8,23
Gemhole.C2,582,322,37,30
Gemhole.L2,620,322,8,23
Gemhole.R1,629,322,5,16
Gemhole.C1,635,322,26,21
Gemhole.L1,662,322,5,16
Coinslot.R3,490,369,5,28
Coinslot.C3,496,369,25,25
Coinslot.L3,522,369,5,28
Coinslot.R2,528,369,3,18
Coinslot.C2,532,369,5,15
Coinslot.L2,538,369,3,18
Coinslot.R1,542,369,3,11
Coinslot.C1,546,369,4,11
Coinslot.L1,551,369,3,11
Brasskey.R3,164,440,16,38
Brasskey.C3,181,440,44,44
Brasskey.L3,226,440,16,38
Brasskey.R2,243,440,10,23
Brasskey.C2,254,440,28,28
Brasskey.L2,283,440,10,23
Brasskey.R1,294,440,6,15
Brasskey.C1,301,440,19,19
Brasskey.L1,321,440,6,15
Emeraldkey.R3,0,600,16,54
Emeraldkey.C3,17,600,55,63
Emeraldkey.L3,73,600,16,54
Emeraldkey.R2,90,600,10,35
Emeraldkey.C2,101,600,37,42
Emeraldkey.L2,139,600,10,35
Emeraldkey.R1,150,600,7,24
Emeraldkey.C1,158,600,25,29
Emeraldkey.L1,184,600,7,24
Eyekey.R3,427,600,22,39
Eyekey.C3,450,600,87,49
Eyekey.L3,538,600,22,39
Eyekey.R2,561,600,14,25
Eyekey.C2,576,600,57,32
Eyekey.L2,634,600,14,25
Eyekey.R1,649,600,10,18
Eyekey.C1,660,600,39,22
Eyekey.L1,700,600,10,18
Goldkey.R3,328,440,12,32
Goldkey.C3,341,440,36,40
Goldkey.L3,378,440,12,32
Goldkey.R2,391,440,8,22
Goldkey.C2,400,440,23,26
Goldkey.L2,424,440,8,22
Goldkey.R1,433,440,5,14
Goldkey.C1,439,440,16,18
Goldkey.L1,456,440,5,14
Onyxkey.R3,192,600,22,52
Onyxkey.C3,215,600,63,63
Onyxkey.L3,279,600,22,52
Onyxkey.R2,302,600,14,34
Onyxkey.C2,317,600,42,42
Onyxkey.L2,360,600,14,34
Onyxkey.R1,375,600,10,23
Onyxkey.C1,386,600,29,29
Onyxkey.L1,416,600,10,23
Ironkey.R3,0,440,16,38
Ironkey.C3,17,440,44,44
Ironkey.L3,62,440,16,38
Ironkey.R2,79,440,10,23
Ironkey.C2,90,440,28,28
Ironkey.L2,119,440,10,23
Ironkey.R1,130,440,6,15
Ironkey.C1,137,440,19,19
Ironkey.L1,157,440,6,15
Masterkey.R3,0,664,28,59
Masterkey.C3,29,664,75,73
Masterkey.L3,105,664,28,59
Masterkey.R2,134,664,18,38
Masterkey.C2,153,664,51,50
Masterkey.L2,205,664,18,38
Masterkey.R1,224,664,13,27
Masterkey.C1,238,664,36,35
Masterkey.L1,275,664,13,27
Rakey.R3,289,664,29,86
Rakey.C3,319,664,109,109
Rakey.L3,429,664,29,86
Rakey.R2,459,664,17,51
Rakey.C2,477,664,65,65
Rakey.L2,543,664,17,51
Rakey.R1,561,664,12,34
Rakey.C1,574,664,44,44
Rakey.L1,619,664,12,34
Rubykey.R3,0,506,16,59
Rubykey.C3,17,506,70,70
Rubykey.L3,88,506,16,59
Rubykey.R2,105,506,10,38
Rubykey.C2,116,506,48,48
Rubykey.L2,165,506,10,38
Rubykey.R1,176,506,6,24
Rubykey.C1,183,506,35,35
Rubykey.L1,219,506,6,24
Ruby2key.R3,226,506,20,83
Ruby2key.C3,247,506,91,91
Ruby2key.L3,339,506,20,83
Ruby2key.R2,360,506,13,54
Ruby2key.C2,374,506,63,63
Ruby2key.L2,438,506,13,54
Ruby2key.R1,452,506,8,33
Ruby2key.C1,461,506,46,46
Ruby2key.L1,508,506,8,33
Tourqkey.R3,462,440,19,55
Tourqkey.C3,482,440,59,59
Tourqkey.L3,542,440,19,55
Tourqkey.R2,562,440,11,33
Tourqkey.C2,574,440,38,38
Tourqkey.L2,613,440,11,33
Tourqkey.R1,625,440,8,22
Tourqkey.C1,634,440,27,27
Tourqkey.L1,662,440,8,22
Skeletonkey.R3,0,774,16,41
Skeletonkey.C3,17,774,42,55
Skeletonkey.L3,60,774,16,41
Skeletonkey.R2,77,774,10,27
Skeletonkey.C2,88,774,27,36
Skeletonkey.L2,116,774,10,27
Skeletonkey.R1,127,774,7,18
Skeletonkey.C1,135,774,19,25
Skeletonkey.L1,155,774,7,18
Wingedkey.R3,163,774,22,39
Wingedkey.C3,186,774,60,40
Wingedkey.L3,247,774,22,38
Wingedkey.R2,270,774,14,25
Wingedkey.C2,285,774,39,26
Wingedkey.L2,325,774,14,25
Wingedkey.R1,340,774,10,18
Wingedkey.C1,351,774,27,18
Wingedkey.L1,379,774,10,17
LeverUp.R3,0,830,37,56
LeverUp.C3,38,830,15,69
LeverUp.L3,54,830,35,56
LeverDown.R3,90,830,37,56
LeverDown.C3,128,830,15,69
LeverDown.L3,144,830,37,56
LeverUp.R2,182,830,19,33
LeverUp.C2,202,830,10,46
LeverUp.L2,213,830,18,33
LeverDown.R2,232,830,19,33
LeverDown.C2,252,830,10,46
LeverDown.L2,263,830,19,33
LeverUp.R1,283,830,11,22
LeverUp.C1,295,830,7,32
LeverUp.L1,303,830,11,22
LeverDown.R1,315,830,11,22
LeverDown.C1,327,830,7,32
LeverDown.L1,335,830,11,22
Launcher.R3,390,774,36,26
Launcher.C3,427,774,205,25
Launcher.L3,633,774,36,26
Launcher.R2,390,801,21,18
Launcher.C2,412,801,129,17
Launcher.L2,542,801,21,18
Launcher.R1,390,820,15,13
Launcher.C1,406,820,86,12
Launcher.L1,493,820,15,13
Manacles.L3,0,900,32,42
Manacles.C3,33,900,92,52
Manacles.R3,126,900,32,42
Manacles.L2,159,900,21,28
Manacles.C2,181,900,60,34
Manacles.R2,242,900,21,28
Manacles.L1,264,900,14,18
Manacles.C1,279,900,41,23
Manacles.R1,321,900,14,18
GhoulHead.C3,0,954,90,56
GhoulHead.L3,91,954,16,54
FancyFountain.C3,108,954,92,56
FancyFountain.L3,201,954,32,48
EyeSwitch.C3,234,954,32,26
EyeSwitch.L3,267,954,16,19
